name,href,year
8381 Roll 45 Ifop PM,/notices/medias/fichiers/add/442,2017
8382 Débat Élabe BFM,/notices/medias/fichiers/add/443,2017
8383 Pres Le terrain,/notices/medias/fichiers/add/453,2017
8383 Pres Le terrain,/notices/medias/fichiers/add/444,2017
8384 PrésiTrack 43 OW les échos,/notices/medias/fichiers/add/454,2017
8384 PrésiTrack 43 OW les échos,/notices/medias/fichiers/add/445,2017
8385 Pres HI France Télé,/notices/medias/fichiers/add/455,2017
8386 Pres elabe l'express,/notices/medias/fichiers/add/456,2017
8386 Pres elabe l'express,/notices/medias/fichiers/add/446,2017
8387 roll 46 Ifop PM,/notices/medias/fichiers/add/457,2017
8387 roll 46 Ifop PM,/notices/medias/fichiers/add/447,2017
8388 Baro BVA LaTrib,/notices/medias/fichiers/add/458,2017
8389 Baro elabe les échos,/notices/medias/fichiers/add/459,2017
8389 Baro elabe les échos,/notices/medias/fichiers/add/449,2017
8390 Roll 47 Ifop PM,/notices/medias/fichiers/add/460,2017
8390 Roll 47 Ifop PM,/notices/medias/fichiers/add/450,2017
8391Presitrack 44 OW les échos,/notices/medias/fichiers/add/461,2017
8391Presitrack 44 OW les échos,/notices/medias/fichiers/add/451,2017
8392 à l'issue de L'Emission Politique HI – France Télévisions,/notices/medias/fichiers/add/462,2017
8392 à l'issue de L'Emission Politique HI – France Télévisions,/notices/medias/fichiers/add/452,2017
8393 Pres Odoxa Le Point,/notices/medias/fichiers/add/463,2017
8394 Pres HI LCP,/notices/medias/fichiers/add/464,2017
8395 PRes YOu GOV Cnews,/notices/medias/fichiers/add/465,2017
8396 Pres BVA pqr 8-04,/notices/medias/fichiers/add/467,2017
8397 Roll 48 Ifop PM,/notices/medias/fichiers/add/466,2017
8398 Pres Vox Mining,/notices/medias/fichiers/add/468,2017
8399 Pres Kantar Le Figaro 9:04,/notices/medias/fichiers/add/469,2017
8401 Baromètre Viavoice Libération 10.04,/notices/medias/fichiers/add/470,2017
8402 Pres Ipsos France Télé 11-04,/notices/medias/fichiers/add/483,2017
8403 Pres Odoxa les échos,/notices/medias/fichiers/add/471,2017
8404 Presitrack 45 OW Les échos ,/notices/medias/fichiers/add/472,2017
8405 Presitrack 46 OW les échos 10-04,/notices/medias/fichiers/add/473,2017
8406 roll 49 Ifop PM,/notices/medias/fichiers/add/474,2017
8407 Baro Ipsos le Point,/notices/medias/fichiers/add/475,2017
8408 pres elabe L'express,/notices/medias/fichiers/add/476,2017
8409 Présitrack 47 OW Les échos,/notices/medias/fichiers/add/477,2017
8410 - Roll 50 Ifop PM,/notices/medias/fichiers/add/478,2017
8411 Pres élabe BFM,/notices/medias/fichiers/add/479,2017
8412 La Réunion Ipsos OI,/notices/medias/fichiers/add/480,2017
8413 Présitrack 48 OW les échos,/notices/medias/fichiers/add/481,2017
8414 Roll 51 Ifop PM,/notices/medias/fichiers/add/482,2017
8415 Pres elabe les échos,/notices/medias/fichiers/add/484,2017
8416 Présitrack 49 –  13 avril 2017,/notices/medias/fichiers/add/485,2017
8417 Pres Odoxa France Info,/notices/medias/fichiers/add/486,2017
8418 Roll 52 Ifop PM,/notices/medias/fichiers/add/487,2017
8419 Pres Ipsos le Monde,/notices/medias/fichiers/add/488,2017
8420 Pres HI LCP (13-04),/notices/medias/fichiers/add/489,2017
8421 Pres ODOXA le Point,/notices/medias/fichiers/add/490,2017
8422 Presitrack50 OW les Échos,/notices/medias/fichiers/add/492,2017
8423 pres BVA PQR,/notices/medias/fichiers/add/493,2017
8424 Roll 53 Ifop PM,/notices/medias/fichiers/add/494,2017
8425 elabe l'express17-04,/notices/medias/fichiers/add/495,2017
8426 roll 54 Ifop PM,/notices/medias/fichiers/add/496,2017
8427 Presitrack 51 OW les échos,/notices/medias/fichiers/add/497,2017
8428 présitrack 52 Ow les échos,/notices/medias/fichiers/add/498,2017
8429 Pres le Terrain,/notices/medias/fichiers/add/501,2017
8430 Pres Kantar le Figaro,/notices/medias/fichiers/add/499,2017
8431 Rolling 55 Ifop les échos 18-04,/notices/medias/fichiers/add/500,2017
8432 Pres Ipsos Cevipof Le monde,/notices/medias/fichiers/add/502,2017
8433 La Réunion Ipsos OI,/notices/medias/fichiers/add/503,2017
8434 Pres BVA – PQR,/notices/medias/fichiers/add/504,2017
8435 Rolling 56 Ifop Paris Match,/notices/medias/fichiers/add/505,2017
8436 Présitrak 53 OW – Les échos,/notices/medias/fichiers/add/506,2017
8437 Pres Ipsos France3 Auvergne,/notices/medias/fichiers/add/507,2017
8438 Pres Ipsos France 3 Bourgogne,/notices/medias/fichiers/add/508,2017
8439 Pres Ipsos France 3 Bretagne,/notices/medias/fichiers/add/509,2017
8440 Pres Ipsos France 3 Centre VdL,/notices/medias/fichiers/add/510,2017
8441 Pres Ipsos Grand-Est,/notices/medias/fichiers/add/511,2017
8442 Pres Ipsos France 3 Hauts-de-F,/notices/medias/fichiers/add/512,2017
8443 Pres Ipsos IDF,/notices/medias/fichiers/add/513,2017
8444 Pres Ipsos Normandie,/notices/medias/fichiers/add/514,2017
8445 Pres Ipsos France 3 Nouvelle Aquitaine,/notices/medias/fichiers/add/515,2017
8446 Pres Ipsos France 3 Occitanie,/notices/medias/fichiers/add/516,2017
8447 Pres Ipsos France 3 PACA,/notices/medias/fichiers/add/517,2017
8448 Pres Ipsos France 3 PDLL,/notices/medias/fichiers/add/518,2017
8449 Pres HI France Télé,/notices/medias/fichiers/add/519,2017
8450 Pres HI LCP,/notices/medias/fichiers/add/520,2017
8451 Presitrack 54 OW les échos,/notices/medias/fichiers/add/521,2017
8452 Rolling 55 Ifop PM,/notices/medias/fichiers/add/522,2017
8453 Pres Odoxa France Info,/notices/medias/fichiers/add/523,2017
8454 Pres Ipsos FranceTélévisions,/notices/medias/fichiers/add/527,2017
8455 Pres HI RMC Atlantico,/notices/medias/fichiers/add/525,2017
8456 Présitrack 55 OW les échos,/notices/medias/fichiers/add/528,2017
8457 Pres elabe BFM,/notices/medias/fichiers/add/529,2017
8458 Pres Odoxa Le point,/notices/medias/fichiers/add/530,2017
8459 Roll 58 Ifop PM,/notices/medias/fichiers/add/531,2017
8460 Pres BVA PQR,/notices/medias/fichiers/add/532,2017
8461 Comprendre le vote Ipsos France télé,/notices/medias/fichiers/add/533,2017
8462 Décryptage BVA PQR,/notices/medias/fichiers/add/534,2017
8464 Pres Ipsos France télé,/notices/medias/fichiers/add/535,2017
8465 Pres Elabe l'Express,/notices/medias/fichiers/add/536,2017
8466 Présitrack 56 OW les échos,/notices/medias/fichiers/add/537,2017
8467 Rolling 61 Ifopo PM,/notices/medias/fichiers/add/538,2017
8468 Post électorale Viavoice Libération,/notices/medias/fichiers/add/539,2017
8469 Baro éco Viavoice L'express,/notices/medias/fichiers/add/540,2017
8470 Présitracl 57 OW Les échos,/notices/medias/fichiers/add/541,2017
8471 Prsitrack 58 OW les échos,/notices/medias/fichiers/add/542,2017
8472 Rolling 62 Ifop PM,/notices/medias/fichiers/add/543,2017
8473 Odoxa PQR,/notices/medias/fichiers/add/544,2017
8474 Elabe BFM,/notices/medias/fichiers/add/545,2017
8475 Odoxa les échos,/notices/medias/fichiers/add/546,2017
8476 Whirpool Odoxa France Info,/notices/medias/fichiers/add/547,2017
8477 Présitrack 59 OW les échos,/notices/medias/fichiers/add/548,2017
8478 pres odoxa Le point,/notices/medias/fichiers/add/549,2017
8479 Presitrack 60 OW les échos,/notices/medias/fichiers/add/550,2017
8480 Rolling 63 Ifop PM,/notices/medias/fichiers/add/551,2017
8481 Rolling 64 ifop PM,/notices/medias/fichiers/add/552,2017
8482 Pres BVA PQR,/notices/medias/fichiers/add/553,2017
8483 pres Kantar sofres LCI,/notices/medias/fichiers/add/554,2017
8484 Pres Ipsos France télé,/notices/medias/fichiers/add/555,2017
8485 Pres Elabe BFM tv,/notices/medias/fichiers/add/556,2017
8486 Présitrack 62 OW les échos,/notices/medias/fichiers/add/557,2017
8487 aro éco Odoxa BFM,/notices/medias/fichiers/add/558,2017
8488 Rolling 65 ifop PM,/notices/medias/fichiers/add/559,2017
8489 Rolling 66 Ifop PM,/notices/medias/fichiers/add/561,2017
8490 Présitrack 63 OW les échos,/notices/medias/fichiers/add/562,2017
8491 Pres BVA PQR,/notices/medias/fichiers/add/563,2017
8492 Cevipof Ipsos le Monde,/notices/medias/fichiers/add/564,2017
8493 P– Auvergne Ipsos France télé,/notices/medias/fichiers/add/565,2017
8494 P- Bourgogne France-Comté Ipsos France télé,/notices/medias/fichiers/add/566,2017
8495 P– Bretagne Ipsos France télé,/notices/medias/fichiers/add/567,2017
8496 P– Centre VDL Ipsos France télé,/notices/medias/fichiers/add/568,2017
8497 P– Grand Est Ipsos France télé,/notices/medias/fichiers/add/569,2017
8498 P– Hauts de France Ipsos France télé,/notices/medias/fichiers/add/570,2017
8499 P– IDF Ipsos France Télé,/notices/medias/fichiers/add/571,2017
8500 P- Normandie Ipsos france télé,/notices/medias/fichiers/add/572,2017
8501 P– Nouvelle Aquitaine Ipsos France télé,/notices/medias/fichiers/add/573,2017
8502 P– Occitanie Ipsos France télé,/notices/medias/fichiers/add/574,2017
8503 P- PACA Ipsos France Télé,/notices/medias/fichiers/add/575,2017
8504 P- PDL Ipsos France télé,/notices/medias/fichiers/add/576,2017
8505 P- Rolling 67 Ifop PM,/notices/medias/fichiers/add/577,2017
8506 Baro YouGov- Le Huff Post_CNEWS_Mai17,/notices/medias/fichiers/add/578,2017
8507 Présitrack 64 OW Les échos,/notices/medias/fichiers/add/579,2017
8508 Baro Kantar Sofres Le Figaro Magazine,/notices/medias/fichiers/add/580,2017
8509 Pres Elabe BFM  ,/notices/medias/fichiers/add/581,2017
8510 questions éco BVA La Tribune,/notices/medias/fichiers/add/582,2017
8511 Présitrack 65 OW les échos,/notices/medias/fichiers/add/583,2017
8512 Cristallisation Odoxa France-Info,/notices/medias/fichiers/add/584,2017
8513 Pres Ipsos France Télévision,/notices/medias/fichiers/add/585,2017
8514 Pres Odoxa le Point,/notices/medias/fichiers/add/586,2017
8515 Post débat HI France Télévision,/notices/medias/fichiers/add/587,2017
8516 Roll 68 Ifop PM,/notices/medias/fichiers/add/588,2017
8517 roll 69 Ifop PM,/notices/medias/fichiers/add/589,2017
8518 Pres Ipsos Le Monde,/notices/medias/fichiers/add/590,2017
8600 Legs. OW les échos,/notices/medias/fichiers/add/591,2017
8601 leg Kantar RTL,/notices/medias/fichiers/add/592,2017
8602 Leg HI M6,/notices/medias/fichiers/add/598,2017
8603 Ref. I-scope Calédonia,/notices/medias/fichiers/add/594,2017
8604 Macron Elabe BFM,/notices/medias/fichiers/add/595,2017
8605 PM Odoxa France Info,/notices/medias/fichiers/add/596,2017
8606 Leg HI LCP,/notices/medias/fichiers/add/597,2017
8607 E. Philippe HI  RMC,/notices/medias/fichiers/add/600,2017
8608 Legs HI France-télé,/notices/medias/fichiers/add/601,2017
8609 Baro Elabe Les échos,/notices/medias/fichiers/add/602,2017
8610 Legs HI France télé,/notices/medias/fichiers/add/603,2017
8611  LégiTrack OW les échos 18 mai 2017,/notices/medias/fichiers/add/604,2017
8613 Baro éco Viavoice BFM,/notices/medias/fichiers/add/605,2017
8614 Baro BVA la tribune,/notices/medias/fichiers/add/607,2017
8615 Baro pol Viavoice Libé,/notices/medias/fichiers/add/606,2017
8616 baro BVA l'obs,/notices/medias/fichiers/add/608,2017
8617 legs elabe BFM,/notices/medias/fichiers/add/610,2017
8618 Legitrack OW les échos,/notices/medias/fichiers/add/609,2017
8619 Legs HI LCP,/notices/medias/fichiers/add/611,2017
8620 4ème BdR Ifop JDD,/notices/medias/fichiers/add/612,2017
8621 1ère de L'Eure Ifop JDD,/notices/medias/fichiers/add/613,2017
8622 6ème Rhone Ifop JDD,/notices/medias/fichiers/add/614,2017
8623 Legs Ipsos Radio France,/notices/medias/fichiers/add/615,2017
8624 Legs Ifop PM,/notices/medias/fichiers/add/616,2017
8625 Legs Kantar Sofres Lci,/notices/medias/fichiers/add/617,2017
8637 – 1 ère des landes Ifop Sud-Ouest,/notices/medias/fichiers/add/629,2017
8626 Baro YouGov HuffPost,/notices/medias/fichiers/add/618,2017
8627 Baro Kantar Sofres Fig-Mag,/notices/medias/fichiers/add/619,2017
8628 Legs Ipsos le Monde,/notices/medias/fichiers/add/620,2017
8629 Legitrack 2 juin OW les échos,/notices/medias/fichiers/add/621,2017
8631 1-Essonne Ifop JDD,/notices/medias/fichiers/add/623,2017
8632 2ème Gard Ifop JDD,/notices/medias/fichiers/add/624,2017
8633 2ème Paris Ifop JDD,/notices/medias/fichiers/add/625,2017
8634 Affaires Odoxa France Info,/notices/medias/fichiers/add/626,2017
8635 legs Ipsos LM,/notices/medias/fichiers/add/627,2017
8636 4ème PA ifop Sud-Ouest,/notices/medias/fichiers/add/628,2017
8638 11ème du PdC Ifop VdN ,/notices/medias/fichiers/add/630,2017
8639 9ème des HdS Ifop le Figarppdf,/notices/medias/fichiers/add/631,2017
8640 Legs Odoxa Le Point,/notices/medias/fichiers/add/632,2017
8641 – 1ère Charente Maritime Ifop Sud-Ouest,/notices/medias/fichiers/add/633,2017
8642 Legs BVA Pqr 7 juin,/notices/medias/fichiers/add/634,2017
8643 Legs Ifop Fondapol,/notices/medias/fichiers/add/635,2017
8644 2e Gironde Ifop Sud-Ouest,/notices/medias/fichiers/add/636,2017
8645 Legs HI LCP,/notices/medias/fichiers/add/637,2017
8646 Legs-Abst Odoxa France Info,/notices/medias/fichiers/add/638,2017
8647 Legs Ipsos France Télé,/notices/medias/fichiers/add/639,2017
8648 legs IFop Pm,/notices/medias/fichiers/add/640,2017
8649 Legs OW Les Échos,/notices/medias/fichiers/add/641,2017
8650 Legs Ipsos France télévision,/notices/medias/fichiers/add/644,2017
8651 Legs BVA l'Obs,/notices/medias/fichiers/add/642,2017
8652 Legs Elabe BFM,/notices/medias/fichiers/add/643,2017
8653 Legs Odoxa France Info,/notices/medias/fichiers/add/645,2017
8654 - LégiTrack - OW les échos 15 juin 2017,/notices/medias/fichiers/add/646,2017
8656 Legs HI  lcp,/notices/medias/fichiers/add/647,2017
8657 Landes 3ème Ifop Sud-Ouest,/notices/medias/fichiers/add/648,2017
8659 Pres Ifop JDD 22 oct,/notices/medias/fichiers/add/650,2017
8760 Mun Lille - ifop - VDN,/notices/medias/fichiers/add/651,2017
8761 Eur. Ifop Le Figaro,/notices/medias/fichiers/add/652,2017
8762 Mun. NIce Ifop,/notices/medias/fichiers/add/654,2018
8674 Muni. Marseille Ifop pm,/notices/medias/fichiers/add/655,2018
8765 KANTAR le Monde Baro FN,/notices/medias/fichiers/add/656,2018
8766 Mun. Paris IFop JDD,/notices/medias/fichiers/add/657,2018
8767 Pres Ifop PM,/notices/medias/fichiers/add/658,2018
8768 Réf. N.C. I-scope Calédonia,/notices/medias/fichiers/add/659,2018
8769 Ref. N–C Quidnovi,/notices/medias/fichiers/add/660,2018
8770 Mun Montpellier Ifop Midi-Libre ,/notices/medias/fichiers/add/661,2018
8771 Eur. IFOP VA,/notices/medias/fichiers/add/662,2018
8873 eur HI LCP AN,/notices/medias/fichiers/add/664,2018
8874 Europ. Elabe BFM tv,/notices/medias/fichiers/add/665,2018
8775 Europ Ifop ,/notices/medias/fichiers/add/666,2018
8776 Europ Union des droites BVA l'obs,/notices/medias/fichiers/add/667,2018
8777 Eur. Ipsos le monde pdf,/notices/medias/fichiers/add/671,2018
8778 NC Iscope Calédonia,/notices/medias/fichiers/add/668,2018
8779 NC Quid novi ,/notices/medias/fichiers/add/669,2018
"8780 Eur. Ifop, PM",/notices/medias/fichiers/add/670,2018
8781 Mun Marseille Polling vox La provence,/notices/medias/fichiers/add/672,2018
8782 Europ Odoxa le Figaro,/notices/medias/fichiers/add/673,2018
"8783 Municipales Marseille Elabe, La Tribune",/notices/medias/fichiers/add/674,2018
8784 MUN Paris Ifop JDD,/notices/medias/fichiers/add/675,2018
8785 Mun Lyon IFOP Lyon Cap Sud Radio,/notices/medias/fichiers/add/676,2018
8786 Ref NC LH2 France TV,/notices/medias/fichiers/add/677,2018
8787 Mun. Paris Villani Ifop JDD,/notices/medias/fichiers/add/678,2018
8788 Eur. Ifop La lettre de l'expansion,/notices/medias/fichiers/add/679,2018
8789 Eur. elabe BFM,/notices/medias/fichiers/add/680,2018
8790 eur. Ifop Atlantico 14 nov,/notices/medias/fichiers/add/681,2018
8791 Eur. Ipsos JDD,/notices/medias/fichiers/add/682,2018
8792 Eur. BVA PQR,/notices/medias/fichiers/add/683,2018
8793 EUR Ifop l'Opinion,/notices/medias/fichiers/add/684,2018
8794 Pre IFOP Jdd,/notices/medias/fichiers/add/685,2018
8795 euro ODOXA France-info,/notices/medias/fichiers/add/686,2018
8796 eur Elabe BFMtv,/notices/medias/fichiers/add/687,2019
8797 eur ifop sud radio,/notices/medias/fichiers/add/688,2019
"8798 Eurotrack 1 OWLes  échos,",/notices/medias/fichiers/add/689,2019
8799 Pres. Ifop Marianne,/notices/medias/fichiers/add/690,2019
8800 Eur Ifop PM Sud Radio,/notices/medias/fichiers/add/691,2019
8801 Euro. Primaire Générations Libé,/notices/medias/fichiers/add/695,2019
8802 Eur BVA La tribune,/notices/medias/fichiers/add/693,2019
8803 Eur Ipsos Cevipof Le Monde ,/notices/medias/fichiers/add/694,2019
8804 Eur. Hi le Figaro,/notices/medias/fichiers/add/697,2019
8805 eur Elabe BFM,/notices/medias/fichiers/add/698,2019
8806 Eurotrack V2 OW La tribune- 28 février 2019,/notices/medias/fichiers/add/699,2019
8807 Paris Viavoice Libération,/notices/medias/fichiers/add/700,2019
8808 EUR. rolling V 1 Ifop PM,/notices/medias/fichiers/add/701,2019
8809 eur ifop Rolling2 Sud-Radio,/notices/medias/fichiers/add/702,2019
8810 marseille Ifop sud Radio,/notices/medias/fichiers/add/703,2019
8811 Eur HI Le Figaro TF1,/notices/medias/fichiers/add/704,2019
8812 eur roll 3 Ifop PM,/notices/medias/fichiers/add/705,2019
8813 eur roll 4 ifop Pm,/notices/medias/fichiers/add/706,2019
8814 eur roll 5 ifop pm,/notices/medias/fichiers/add/707,2019
8815 eur roll 7 ifop PMpdf,/notices/medias/fichiers/add/708,2019
8816 Eur roll 7 Ifop PM,/notices/medias/fichiers/add/709,2019
8817 Eur roll 8 Ifop PM,/notices/medias/fichiers/add/710,2019
8818 eur roll 9 ifop PM,/notices/medias/fichiers/add/711,2019
8819 eur roll 10 Ifop PM,/notices/medias/fichiers/add/712,2019
8820 eur. Roll 11 Ifop PM,/notices/medias/fichiers/add/713,2019
8821 Eur Roll 12 ifop. PM,/notices/medias/fichiers/add/714,2019
8823 Eur HI le Figaro TF1,/notices/medias/fichiers/add/715,2019
8824 eur Bva Orange la tribune,/notices/medias/fichiers/add/716,2019
8825 Paris IFOP JDD,/notices/medias/fichiers/add/717,2019
8826 Eur. Roll 13 ifop PM,/notices/medias/fichiers/add/718,2019
8827 Eur Roll 14 Ifop PM,/notices/medias/fichiers/add/719,2019
8828 Eur. ELABE BFMtv,/notices/medias/fichiers/add/720,2019
8829 Eur Roll 15 Ifop PM,/notices/medias/fichiers/add/721,2019
8830 Nice Elabe Nice-Matin ,/notices/medias/fichiers/add/723,2019
8831 Eurotrack 3 OP Les échos,/notices/medias/fichiers/add/724,2019
8832 Eur Roll 16 Ifop PM,/notices/medias/fichiers/add/725,2019
8833 Eur roll 17 Ifom PM,/notices/medias/fichiers/add/726,2019
8834 Toulon Elabe Nice-Matin,/notices/medias/fichiers/add/727,2019
8835 Paris Elabe le Figaro,/notices/medias/fichiers/add/728,2019
8836 eur Roll 18 Ifop Pm,/notices/medias/fichiers/add/729,2019
8837 Eur. Roll 19 Ifop Pm ,/notices/medias/fichiers/add/730,2019
8838 eur. Roll 20 Ifop PM,/notices/medias/fichiers/add/731,2019
8839 eur roll 21 Ifop pm,/notices/medias/fichiers/add/732,2019
8840 Eur Roll 22 Ifop Pm,/notices/medias/fichiers/add/733,2019
8841 eur HI V4 Le figaro TF1,/notices/medias/fichiers/add/734,2019
8842 eur roll23 ifop pm,/notices/medias/fichiers/add/735,2019
8843 eur roll 24 ifop PM,/notices/medias/fichiers/add/736,2019
8844  Nîmes OW objectif gard,/notices/medias/fichiers/add/737,2019
8845 eur roll 25 Ifop Pm,/notices/medias/fichiers/add/738,2019
8846 Perpignan ifop l'indépendant,/notices/medias/fichiers/add/739,2019
8847  Nice  Ifop c news,/notices/medias/fichiers/add/740,2019
8848 eur roll 26 ifop Pm,/notices/medias/fichiers/add/741,2019
8849 eur Bva La Tribune,/notices/medias/fichiers/add/742,2019
8850 eur roll 27 Ifop Pm,/notices/medias/fichiers/add/743,2019
8851 eur hi tf1 le Figaro,/notices/medias/fichiers/add/744,2019
8852 eur roll 28 ifop PM,/notices/medias/fichiers/add/745,2019
8853 eur roll 29 Ifop PM,/notices/medias/fichiers/add/746,2019
8854 eur roll 30 Ifop PM,/notices/medias/fichiers/add/747,2019
8855 eur roll 31 Ifop Pm,/notices/medias/fichiers/add/748,2019
8856 eur roll 32 ifop PM ,/notices/medias/fichiers/add/749,2019
8857 Toulouse Ifop CNews,/notices/medias/fichiers/add/750,2019
8858 eur Hi le Figaro TF1,/notices/medias/fichiers/add/751,2019
8859 eur roll 33 ifop Pm,/notices/medias/fichiers/add/752,2019
8860  eur Ipsos cevipof le Monde,/notices/medias/fichiers/add/753,2019
8861 eur roll 34 ifop,/notices/medias/fichiers/add/754,2019
8862 eur Bva  pqr,/notices/medias/fichiers/add/755,2019
8863 eur OW les échos V4,/notices/medias/fichiers/add/756,2019
8864 eur roll 35 Ifop PM,/notices/medias/fichiers/add/757,2019
8865 eur HI  V7Le Figaro ,/notices/medias/fichiers/add/758,2019
8866 eur HI V8 le figaro,/notices/medias/fichiers/add/761,2019
8867 Eur Hi V9 le Figaro,/notices/medias/fichiers/add/760,2019
8868 eur roll 36 ifop PM,/notices/medias/fichiers/add/762,2019
8869 eur roll 37 Ifop PM,/notices/medias/fichiers/add/763,2019
8870 eur HI V10 Le Figaro,/notices/medias/fichiers/add/764,2019
8871 Eur Elabe BFMtv,/notices/medias/fichiers/add/765,2019
8872 Eur roll 38 Ifop PM,/notices/medias/fichiers/add/766,2019
8873 eur Hi V11 le figaro ,/notices/medias/fichiers/add/767,2019
8874 eur HI V12 le Figaro,/notices/medias/fichiers/add/776,2019
8875 eurotrack 5 OW les échos,/notices/medias/fichiers/add/773,2019
8876 eur HI V13 le Figaro,/notices/medias/fichiers/add/775,2019
8877 eur BVA la Tribune,/notices/medias/fichiers/add/774,2019
8878 eur Ifop roll 39  PM,/notices/medias/fichiers/add/772,2019
8879 eur ifop Roll 40 PM,/notices/medias/fichiers/add/777,2019
8880 eur HI V 14 le figaro,/notices/medias/fichiers/add/778,2019
8881 Avertissement de la commission,/notices/medias/fichiers/add/780,2019
8881 eur ipsos Francetv,/notices/medias/fichiers/add/779,2019
8882 avertissement de la commission,/notices/medias/fichiers/add/781,2019
8882 eur HI v15 lci,/notices/medias/fichiers/add/782,2019
8883 eur HI v16 Le figaro ,/notices/medias/fichiers/add/783,2019
8884 Eur ifop roll 41 PMpdf,/notices/medias/fichiers/add/784,2019
8885 eur HI V17 le Figaro,/notices/medias/fichiers/add/785,2019
8886 eur ifop roll 42 PM,/notices/medias/fichiers/add/786,2019
8887 HI vague 18 Le figaro,/notices/medias/fichiers/add/787,2019
8888 eur elabe bfmtv,/notices/medias/fichiers/add/788,2019
8889 eur HI V 19 le Figaro,/notices/medias/fichiers/add/790,2019
8890 eurotrack 6 OW les échos,/notices/medias/fichiers/add/789,2019
8891 eur Ifop roll 43 PM,/notices/medias/fichiers/add/791,2019
8892 eur Ifop roll 44 PM,/notices/medias/fichiers/add/792,2019
8893 eur HI  V 20 le Figaro,/notices/medias/fichiers/add/793,2019
8894 eur HI v 21 le Figaro,/notices/medias/fichiers/add/795,2019
8895 eur Ifop V 45 PM,/notices/medias/fichiers/add/794,2019
8896 eur HI v 22 le Figaro,/notices/medias/fichiers/add/796,2019
8897 eur HI V23 Le Figaro,/notices/medias/fichiers/add/797,2019
8898 eur Ifop rolling 46 PM,/notices/medias/fichiers/add/798,2019
8899 eur HI V 24 Le Figaro,/notices/medias/fichiers/add/799,2019
8900 eur Kantar la Croix 14 mai,/notices/medias/fichiers/add/800,2019
8901 eur Ifop rolling 47 PM,/notices/medias/fichiers/add/801,2019
8902 eur Elabe BFM,/notices/medias/fichiers/add/802,2019
8903 eur HI V 25 Le Figaro,/notices/medias/fichiers/add/803,2019
8904 eur HI V26 Le Figaro,/notices/medias/fichiers/add/807,2019
8905 eur Ifop rolling 48  PM,/notices/medias/fichiers/add/805,2019
8906 eur OW eurotrack  7 les Échos,/notices/medias/fichiers/add/804,2019
8907 eur Ifop rolling 49  PM,/notices/medias/fichiers/add/806,2019
8908 Mun. Toulouse elabe La Tribune ,/notices/medias/fichiers/add/810,2019
8909 eur HI V 28 le Figaro,/notices/medias/fichiers/add/809,2019
8910 eur ifop roll 50 PM,/notices/medias/fichiers/add/808,2019
8911 eur Ipsos Le Monde,/notices/medias/fichiers/add/827,2019
8912 eur Hi v29 Le Figaro,/notices/medias/fichiers/add/811,2019
8913 eur HI  V30 le Figaro,/notices/medias/fichiers/add/812,2019
8914 eur Ifop roll 51 PM,/notices/medias/fichiers/add/813,2019
8915 eur Ifop roll 52 PM,/notices/medias/fichiers/add/814,2019
8916 eur HI V32 le Figaro,/notices/medias/fichiers/add/816,2019
8917 eur Bva Pqr,/notices/medias/fichiers/add/815,2019
8918 eur Elabe BFM,/notices/medias/fichiers/add/817,2019
8919 eur HI V31 Le Figaro,/notices/medias/fichiers/add/826,2019
8920 Ifop Roll 53 Pm,/notices/medias/fichiers/add/819,2019
8921 eur Hi V33 le Figaro,/notices/medias/fichiers/add/820,2019
8922 eur Ipsos France TV,/notices/medias/fichiers/add/823,2019
8923 eur OW eurotrack V8 les Echos,/notices/medias/fichiers/add/821,2019
8924 hI V34 Le Figaro,/notices/medias/fichiers/add/824,2019
8925 eur Ifop roll 54 PM,/notices/medias/fichiers/add/822,2019
8926 eur Ifop Roll 55 Pm,/notices/medias/fichiers/add/828,2019
8927 eur elabe BFM tv,/notices/medias/fichiers/add/829,2019
8928 reg ARA OW La Tribune,/notices/medias/fichiers/add/830,2019
8929 Paris BVA La tribune,/notices/medias/fichiers/add/832,2019
8930-1 Bordeaux Ifop Esprit Bdx,/notices/medias/fichiers/add/839,2019
8930 Bordeaux Ifop esprit bordeaux Mai 2019,/notices/medias/fichiers/add/833,2019
8931 Marseille Polling Vox la Provence,/notices/medias/fichiers/add/834,2019
8932 Nancy Ifop Est Républicain,/notices/medias/fichiers/add/835,2019
8933 Paris Ifop Villani,/notices/medias/fichiers/add/836,2019
"8934 Paris XV, OW Le Parisien",/notices/medias/fichiers/add/837,2019
8935 Nantes Ifop PS ,/notices/medias/fichiers/add/845,2019
8936 Bordeaux Ifop Mai 2018 Côté Juppé,/notices/medias/fichiers/add/843,2019
8937 Metz Ifop lrem,/notices/medias/fichiers/add/844,2019
8938-Reims-Ifop-Le-Figaro,/notices/medias/fichiers/add/866,2019
8939 Paris Ifop Jdd,/notices/medias/fichiers/add/847,2019
8940 Montpellier Bva Lcp,/notices/medias/fichiers/add/848,2019
8941 la réunion Sagis Journal de lîle,/notices/medias/fichiers/add/849,2019
8942 Paris Ipsos Le Figaro,/notices/medias/fichiers/add/850,2019
8943 Marseille Elabe La Tribune,/notices/medias/fichiers/add/851,2019
8052 Présidentielle elabe BFMTV ,/notices/medias/fichiers/add/962,2019
8944 Perpignan Ifop LR,/notices/medias/fichiers/add/852,2019
8945 Caen Ifop  LR,/notices/medias/fichiers/add/853,2019
8946 Grenoble Odoxa La Tribune,/notices/medias/fichiers/add/854,2019
